,username,text,date
235,galamedianews,"Wakil Sekretaris Jenderal PKS Ahmad Fathul Bari meminta Presiden Joko Widodo (Jokowi) membuktikan keseriusan ajakan untuk melancarkan kritik ke pemerintah dengan melakukan revisi terhadap UU ITE.Ia menyatakan sudah saatnya pemerintah melakukan revisi terhadap UU ITE karena pada aplikasinya banyak sekali kasus memidanakan seseorang karena alasan pencemaran nama baik, penghinaan, dan ujaran kebencian yang justru mengarah kepada pembungkaman suara kritis dari publik.Menurutnya, hal tersebut bertolak belakang dengan semangat UU ITE di awal yang dibuat untuk menjerat para pelaku yang melakukan tindak pidana penipuan secara online.""Pernyataan Presiden Jokowi yang meminta agar pemerintah dikritik harusnya dijawab dengan upaya beliau agar unsur pemerintah dan aparat lainnya terbuka terhadap berbagai kritik, menutup kemungkinan penggunaan UU ITE untuk membungkam kritik publik,"" kata Fathul Bari kepada wartawan, Minggu 14 Februari 2021.""Serta melalukan inisiatif untuk melakukan revisi terhadap beberapa pasal ""karet"" dalam UU ITE, baik inisiatif dari unsur pemerintah dan juga mendorong inisiatif mayoritas parpol koalisi pemerintah dari unsur DPR untuk bersama-sama melalukan revisi,"" imbuhnya.Fathul menyebutkan, dalam kenyataan di lapangan, berdasarkan data SAFEnet tahun 2016-2020, tingkat penghukuman pada UU ITE cukup tinggi.Yakni sebanyak 744 perkara (96,8 persen) dan pemenjaraannya sebanyak 676 perkara (88 persen), yang banyak memakan korban dari dari kelompok kritis seperti jurnalis, aktivis, dan pembela HAM, bahkan para pelapornya lebih banyak dari kalangan pejabat publik.Baca berita selengkapnya di www.galamedia.pikiran-rakyat.comFollow juga @galajabarofficialUntuk info terkini seputar Jabar, dll.Editor : Dicky Aditya.#galamedia #galamedianews #galajabar #prmn #uuite #ite #ham6w",2021-02-14T14:18:21.000Z
236,rriprograma3,"Mantan Duta Besar (Dubes) Amerika Serikat, Dino Patti Djalal (DPD), dilaporkan ke Polda Metro Jaya, Sabtu (13/2/2021)terkait pencemaran nama baik dalam kasus mafia tanah.Dalam laporan tersebut, diterima SPKT Polda Metro Jaya dengan nomor LP/860/II/YAN 2.5/SPKT/PMJ.Dino dilaporkan dengan Pasal 27 ayat 3 Junto Pasal 45 ayat dan atau Pasal 28 ayat 2 Junto Pasal 45 A ayat 2 Undang-undang Nomor 19 tentang penghinaan dan pencemaran nama baik melalui media elektronik.Pelapor adalah Fredy Kusnadi. Kuasa hukumnya mengatakan, Dino diduga mencemarkan nama baik kliennya tanpa bukti yang kuat.“Sudah kita laporkan,” kata Tachta Singarimbun, dilansir kumparan, Minggu (14/2/2021).Dalam laporan ini, Tonin juga melampirkan barang bukti berupa screenshot cuitan Dino Patti Djalal dalam akun Twitter-nya. Dalam cuitannya, Dino diduga mencemarkan nama baik Fredy Kusnadi tanpa bukti yang kuat.Surat Laporan Polisi (LP) terhadap Dino Patti Djalal. Foto: Dok. IstimewaPersoalan mafia tanah ini memang sedang menjadi perbincangan dalam sepekan terakir. Sebelumnya, Dino menyebut ada sekelompok mafia tanah yang mau mengambil alih 3 tanah miliknya dan keluarga.Polisi saat ini sudah menangkap 3 orang dari kelompok yang dimaksud tersebut. Meski demikian, hal itu tak membuat Dino puas.Baca selengkapnya hanya di rri.co.id dan dengarkan juga spotify resmi rri di @rriprograma3. Biar RRI Yang Tetap Meliput dan Menyajikan Informasi, Edukasi serta Hiburan, Anda Dengar & Tonton Saja Dari Rumah #MafiaTanah, #DPD, #DinoPattiDjalal, #Mafia, #UUITEPenulis : Tegar HanivEditor Berita: ZeinPerancang Visual: Kharisma Rizki6w",2021-02-14T14:00:09.000Z
237,girpasang_news,"Ini bukan soal politik ya guys,,,, ini soal mimin males ngonten aja, lihat2 youtube eh nemu yang beginian, ini lagi ngomongin soal vaksin sih sebenarnya, tapi statemennya bikin nusuk banget dan bisa diaplikasiin dalam beberapa hal sih nggak vaksin aja..#girpasangnews #girpasangmerapi #girpasangklaten #girpasangpunyanama #girpasangtinggalnama #birokrasi #transparansi #kebijakan #rakyat #pemerintah #sinergitas #sdm #kebebasanberpendapat #uuite #bpk #banggar6w",2021-02-14T12:57:59.000Z
238,markas_news,"Presiden Jokowi meminta warga tak segan memberi kritik atau masukkan kepada pemerintah, khususnya untuk memperbaiki pelayanan publik di Indonesia.Pernyataan Jokowi tersebut menuai respons dari warganet.Mereka khawatir ketika nantinya menyampaikan kritik kepada pemerintah akan dijerat dengan UU ITE.Pengamat Politik Universitas Al Azhar Indonesia (UAI), Ujang Komarudin meminta pemerintah tidak menampilkan standar ganda terkait dengan kebebasan berekspresi masyarakat.Hal tersebut dikatakan Ujang merujuk pernyataan Presiden Joko Widodo ( Jokowi ) yang meminta warga lebih aktif mengkritik pemerintah. Namun di sisi lain, ancaman jerat UU ITE terus membayangi masyarakat.Sementara itu, Ketua DPP PKS Mardani Ali Sera mengatakan revisi UU ITE mendesak untuk dilakukan khususnya pada pasal-pasal karet yang berpotensi menjadi senjata untuk membungkam kebebasan berekspresi.------------------------------------------------------Update Info Terbaru Lainnya : 👇Facebook : https://www.facebook.com/markasnews/Twitter : https://www.twitter.com/markas_news/Instagram : https://www.instagram.com/markas_news/Youtube : https://youtube.com/c/MarkasNews------------------------------------------------------#markasnews #uuite #jokowi #presiden6w",2021-02-14T12:35:27.000Z
239,ingatpesanibu_,"Mengemukakan argumen boleh, asal baca aturan. Itu aja sih tips agar komentar kalian tidak bisa masuk dlm UU ITEKumparan.com - Presiden Jokowi telah menyatakan membuka diri terhadap kritik dan masukan dari masyarakat. Namun, kehadiran buzzer seringkali membuat masyarakat enggan menyampaikan kritiknya karena khawatir berujung pada laporan ke kepolisian.Tenaga Ahli Utama Kantor Staf Presiden (KSP), Donny Gahral Adian, mengingatkan siapa pun pendukung pemerintah agar tidak melanggar UU jika ingin melaporkan pengkritik ke polisi.""Kita bisa mengimbau. Tapi karena mereka berada di luar pemerintahan, jadi ya imbauannya paling seperti 'tolong mengikuti peraturan yang ada, harus taat hukum, tidak langgar UU',"" kata Donny kepada wartawan, Sabtu (13/2).#uuite #undangundang #inews #politik #pemerintah #kritis #lfl #trending #populerindonesia #ingatpesanibu6w",2021-02-14T12:27:44.000Z
240,opiniid,"Pernyataan presiden Jokowi pada acara Laporan Akhir Tahun Ombudsman ini, seperti membuka pintu yang seluas-luasnya bagi masyarakat untuk memberikan kritik, saran dan pendapat, namun dengan adanya UU ITE masyarakat masih memiliki keraguan untuk memberikan kritik dan opini secara aktif dan masif pada pemerintah.Tentu kita berharap pernyataan yang dilontarkan oleh presiden Jokowi tersebut tulus untuk menciptakan pemerintahan yang baik bagi Indonesia di masa yang akan datang.“Kita seolah-olah merayakan demokrasi, tetapi memotong lidah orang-orang yang berani menyampaikan pendapat mereka yang merugikan pemerintah.”--Soe Hok Gie--------𝔸𝕣𝕥𝕚𝕜𝕖𝕝 𝕤𝕖𝕝𝕖𝕟𝕘𝕜𝕒𝕡𝕟𝕪𝕒 𝕂𝕃𝕀𝕂 𝕃𝕀ℕ𝕂 𝕕𝕚 𝕓𝕚𝕠 𝕤𝕒𝕛𝕒 𝕒𝕥𝕒𝕦 𝕓𝕦𝕜𝕒 𝕆ℙ𝕀ℕ𝕀.𝕀𝔻---------#uuite #buzzer #jokowi #presidenjokowi #jokowidodo #ombudsman #opinistories #pojokopini6w",2021-02-14T12:02:25.000Z
241,koransindo,"Cendekiawan Muslim, Din Syamsuddin berpendapat jika ucapan Presiden Jokowi mencerminkan sikap kenegarawanan..Baca di Sindonews.com..#Sindonews #dinsyamsuddin #UUITE #kritik #presidenjokowi6w",2021-02-14T11:00:55.000Z
242,kadis.cirebon,"Assalamu'alaikum warahmatullahi wa barakatuh...Saudaraku Muslim, Coba bantu saya jawab dua pertanyaan yang tercantum di video..Jazzakumullah khoi'r...🙏🙏🙏My brother:👇👇👇👥 @mangwen76👥 @bangchex👥 @mojang.sunda01👥 @aqpancha👥 @awas_nyeuri👥 @r.angga60👥 @jarwo1516👥 @s1ontohod👥 @mastengiwan👥 @wijana9486👥 @qhobul07👥 @nurhakim6679👥 @pagujud_514h👥 @ismail_siregar66👥 @bobotoh_independent_official👥 @luckykenzie2020👥 @nissa_ummi7👥 @sari_nah1404👥 @quotesari_👥 @ritasetiawati118👥 @sellaarosse1365👥 @tiniros824👥 @winaikoh👥 @nenk7096👥 @hatiyangterluka2377👥 @_dilaalid👥 @bayy_551👥 @bunda_srii👥 @oneng_yuni_01👥 @eninn_suharina👥 @charinisaputri👥 @asrul_m_ali_n👥 @iwa_nugraha20👥 @armiheri👥 @duduabdullah83👥 @editsimple007👥 @roes_arya999👥 @alfarizqi_surya👥 @sorahate16👥 @sundavsan👥 @oleng_msb👥 @musingkeun_official👥 @pepejeuh_kolot➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖#uuite #pasal28ayat2 #sara #lawansara#anonymous #cybersecurity #hacker#islam #alquran #sunnah #ahlussunnah#rasisme #foryoupage #foryou #viralatas#viralindonesia #videoviral #viralpost#lagiviral #ViralVideo #viralatas#viralart #viralcontent #viralcreators#virals #viraldentist #viralposts6w",2021-02-14T08:01:16.000Z
243,islamtoday.id,"PEPESAN KOSONG DARI ISTANAPermintaan kritik dari istana dinilai sebagai pepesan kosong. UU ITE jadi momok menakutkan bagi pengkritik pemerintah.""Menarik kalau dihidupkan wacana untuk memoratorium UU ITE. Jadi tanpa itu sih nganggepnya kayak, ya imbauan kosong.""Damar Juniarto, Direktur Eksekutif Southeast Asia Freedom of Expression Network (SafeNet)#smartizen #islamtoday #itdnews #pemerintahanindonesia #hukumindonesia #indonesia #uuite #damarjuniarto #kritikpemerintah #pernyataanpresiden #menguakfakta #1newstvonline #beritaterkini #beritaindonesia6w",2021-02-12T02:11:43.000Z
244,abstraksi_id,Kleru! Kleru! Kleru!#MosiTidakPercaya#IndonesiaDaruratDemokrasi#Kritik#UUITE6w,2021-02-12T00:30:53.000Z
245,kentaschectersw,"DENNY SIREGAR: PAK KWIK KIAN GIE, BANGUN PAK, INI BUKAN ZAMAN ORBA! Part 2Mantan Menteri Koordinator Ekonomi Kwik Kian Gie mengaku lebih takut mengkritik pemerintahan sekarang dibanding sewaktu rezim Orde Baru. Pernyataan ini mendapat dukungan mantan Menteri Kelautan dan Perikanan Susi Pudjiastuti. Rupanya, Pak Kwik dan Ibu Susi kesal bukan kepalang kerap di-bully oleh para netizen. Zaman sudah berubah. Sekarang adalah era kebebasan, dimana tokoh dan bukan tokoh sama-sama derajatnya dalam beropini.#DennySiregar #Timeline #Markibong #KwikKianGie #SusiPudjiastuti #MediaSosial #MediaOnline #Mediamassa #Berita #News #UUITE #Buzzer #BuzerrRp #Influencer #Gaspol #Ekonomi #pakarekonomi #ahliekonomi6w",2021-02-11T19:15:50.000Z
246,info_ciledug,"Presiden Joko “Jokowi” Widodo meminta masyarakat untuk lebih aktif menyampaikan kritik serta masukan terhadap kinerja pemerintah. Hal tersebut, menurut Jokowi, penting agar penyelenggara pemerintahan dapat memperbaiki kinerjanya.“Masyarakat harus aktif menyampaikan kritik, masukan, atau potensi maladministrasi. Dan para penyelenggara layanan publik juga harus terus meningkatkan upaya-upaya perbaikan,” kata Jokowi dalam peluncuran Laporan Tahunan Ombudsman RI yang diatangkan melalui YouTube Ombudsman, Senin (8/2/2021).Selasa (9/2/2021) di tengah perayaan Hari Pers Nasional, Sekretaris Kabinet Pramono Anung juga meminta agar media terus menyampaikan kritik pedas kepada istana. Menurut Pramono, kritik ibarat jamu untuk demokrasi yang lebih baik.“Kita memerlukan kritik yang terbuka, pedas, dan kritik yang keras. Karena dengan kritik itulah pemerintah akan membangun dengan lebih terarah dan benar,” kata politikus Partai Demorkasi Indonesia Perjuangan (PDIP) itu.Benarkan pemerintah selama ini telah membuka pintu seluas-luarnya terhadap kritik dari publik?Sontak pernyataan dua elite Istana itu menjadi bulan-bulanan publik. Penyebabnya adalah Undang-Undang Informasi dan Transaksi Elektronik (UU ITE) yang kerap digunakan pemerintah untuk membungkam kritik di dunia maya.“Publik sudah ndak percaya. Para pengkritik banyak dilaporkan dg menggunakan UU ITE,” cuit cendikiawan muslim Ulil Abshar-Abdalla melalui twitter.“Kritik saya: Bapak tidak dengar kritik!” kata Marco Kusumawijaya yang merupakan mantan Ketua Tim Gubernur untuk Percepatan Pembangunan (TGUPP).“Ahhhh yang bener pak?” kelakar Direktur Eksekutif Institute for Criminal Justice Reform (ICJR) Erasmus Napitulu, sembari mengunggah poster yang berisi salah satu kasus pidana dengan UU ITE.Kelakar yang sama juga diutarakan melalui twitter Notalislimboy, “Hati-hati jebakan betmen.”Cibiran juga disampaikan oleh Kate Walton, warga Australia yang bekerja sebagai staf USAID. “Aku aktif sampaikan kritik dan masukan, kok malah dideportasi dan dicekal,” tulis dia melalui twitter waltonkate.Follow : @info_ciledugSource : idntimes.com#infociledug #ciledug #uuite #news #berita #updates #ciledugtangera6w",2021-02-11T15:52:56.000Z
247,properti_maret,"Take Over murah Depok📍Sawanagan Depok🏠Type 45/84🏠KT 2 KM 1📆 Tenor 16 Tahun🏧Cicilan 5,6 juta✉️ SHM🏷️60 juta#dirumahaja#rumahmurah#rumahdijual#investasi#infodepok#infojakarta#infobogor#rumahkita#uuite6w",2021-02-11T15:50:32.000Z
248,djajarukmana,"Ada yang merasa senasib dengan pak @kiangiekwik ??Kok mimin juga ngerasa ngeri-ngeri sedap.......Follow akun:@dakwah_wonosobo@dakwah_wonosobo@dakwah_wonosobo-----------------------Like, Comment, Tag & Repost-----------------------#kritikpedas #keripikpedas #uuite #buzzerrp #hijrahtanpariba #tauhid☝ #sunnahituindah #ceramahmotivasi #nasihatklasik #quotesulama #infopolitik #ummatislam #hadistnabi #wonosoboasik #dakwah_wonosobo#igreposter #instasaver6w",2021-02-11T14:54:57.000Z
249,correcto.id,"Presiden Joko Widodo atau Jokowi mengklaim Indonesia dapat 426 juta dosis vaksin Covid-19 saat 215 negara lainnya saling berebut.Pernyataan ini dikatakan oleh kepala negara saat membuka Munas Asosiasi Pemerintah Kota Seluruh Indonesia atau APEKSI di Istana Merdeka, Jakarta Kamis 11 Februari 2021.Keterbatasan vaksin Covid-19, kata mantan Wali Kota Solo ini, dikarenakan hanya segelintir perusahaan farmasi di dunia yang mampu memperoduksi Vaksin Covid-19. Salah satunya, Sinovac yang diproduksi oleh salah satu perusahaan farmasi China.Baca selengkapnya di Correcto, klik link di bio_#pasticorrecto #UUITE #jokowi #covid19 #vaksincorona #indonesia #breakingnews #infojkt #jakartahits #infojakarta #newsupdate #beritaterkini #trending #trendingnow #viral #viralvideo #likeforlikes6w",2021-02-11T14:24:44.000Z
250,alineadotid,"Wakil Ketua DPP Pemuda, Pelajar dan Mahasiswa Mitra Kamtibmas (PPMK) Joko Priyoski melaporkan penyidik senior Komisi Pemberantasan Korupsi (KPK) Novel Baswedan ke Bareskrim Polri.Priyoski menjelaskan, laporan itu dibuat lantaran, @novelbaswedanofficial diduga telah melalukan tindak pidana ujaran kebencian terkait dengan cuitannya soal kematian Ustaz Maaher.Dalam pelaporannya, DPP PPMK menilai, Novel telah melanggar Pasal 14, Pasal 15 UU Nomor 1 tahun 1946 dan juga UU ITE Pasal 45A ayat (2) Jo Pasal 28 ayat 2 UU 18 tahun 2016 tentang perubahan atas UU nomor 11 tahun 2008. Pihaknya juga mendesak ke Dewan Pengawas KPK untuk menjatuhkan sanksi kepada Novel.Temukan beragam artikel menarik lainnya di www.alinea.id atau klik link di bio.#Alineadotid #Novelbaswedan #KPK #ustazmaaher #ustadzmaaheratthuwailibi #maaheratthuwailibi #ustadzmaaher #Ppmk #bareskrimpolri #uuite #twitter #news6w",2021-02-11T14:12:36.000Z
251,bacaberita_babe,"Juru Bicara Presiden Fadjroel Rachman menegaskan, pemerintah tak punya buzzer untuk membela kebijakan mereka.Ia menyebut, seluruh warga punya hak untuk menyampaikan pandangan, termasuk mengkritik pemegang kuasa.""Pemerintah tidak punya buzzer,"" kata Fadjroel kepada Kompas.com, Rabu (10/2/2021).Fadjroel mengatakan, Indonesia merupakan negara demokratis. Setiap masyarakat boleh menyampaikan pandangan, baik yang berupa dukungan maupun kritikan.Hak-hak politik warga negara pun telah diatur dalam Pasal 28 Undang Undang Dasar 1945.""Siapa pun yang mendukung kebijakan dipersilakan, dan siapa pun mengkritik bahkan beroposisi dengan pemerintah dipersilakan,"" ujar Fadjroel.Namun demikian, Fadjroel mengingatkan bahwa kebebasan menyampaikan pandangan harus patuh pada Pasal 28J UUD 1945.Pasal itu mengatur bahwa dalam menjalankan hak dan kebebasannya, setiap orang wajib tunduk kepada pembatasan yang ditetapkan dengan undang-undang untuk menjamin penghormatan atas hak dan kebebasan orang lain.Jika pendapat disampaikan melalui media sosial, maka masyarakat harus patuh pada Undang-undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik (ITE).Sumber: Kompas.comBaca berita selengkapnya di aplikasi BaBe. Belum punya? Cek link di bio BaBe untuk download. Jangan sampai ketinggalan info penting lainnya!#BacadiBaBe #BaBeBacaBerita #pemerintah #jokowi #jubirjokowi #jokowidodo #kritik #memberikritik #UUD #UUITE #mediasosial #DPRRI6w",2021-02-11T14:01:06.000Z
252,pikiranrakyat,"MABES Polri memastikan akan menindaklanjuti laporan terhadap penyidik senior KPK Novel Baswedan. Novel dilaporkan oleh DPP Pemuda, Pelajar, dan Mahasiswa Mitra Kamtibmas (PPMK) lantaran diduga melakukan ujaran kebencian terkait cuitannya atas meninggalnya Soni Ernata atau Ustaz Maaher at-Thuwailibi..""Seluruh laporan masyarakat tentunya akan diterima oleh Polri. Termasuk juga laporan terhadap Novel Baswedan akan diterima,"" kata Karo Penmas Divisi Humas Polri Brigjen Rusdi di Mabes Polri, Kamis 11 Februari 2021..Adapun cuitan Novel Baswedan yang dilaporkan adalah 'Innalillahi wa innailaihi rojiun. Ustadz Maaher meninggal di rutan Polri. Padahal kasusnya penghinaan, ditahan, lalu sakit. Orang sakit, kenapa dipaksakan ditahan? Aparat jangan keterlaluanlah. Apalagi dengan ustadz. Ini bukan sepele lho..,' ujar Novel melalui akun Twitter @/nazaqista, pada Selasa, 9 Februari 2021..Dalam laporan itu Novel dianggap melanggar Pasal 14, Pasal 15 UU Nomor 1 tahun 1946 dan juga UU ITE Pasal 45A ayat (2) Jo Pasal 28 ayat 2 UU 18 tahun 2016 tentang perubahan atas UU nomor 11 tahun 2008.(PR).Muhammad Rizky Pradila/PRMN.Kirimkan foto/video anda ke :WA/Telegram 08112355650 (Pikiran Rakyat).#novel #dilaporkan #Polisi #Mabes #polri #cuitan #ite #uuite #ustaz #maheer #prmn #Pikiranrakyatmedianetwork #potensilokalgonasional #KolaborasiMediapreneurNusantara #pikiranrakyat6w",2021-02-11T13:29:17.000Z
253,_takperludifollow,Sa ae malih🤪🤪🤪😆😆😆😆😆#JebakanMukidi#uuitepasalkaret#uuite#takperludifollow__2126w,2021-02-11T12:53:11.000Z
254,gemercikmedia,"Presiden Joko Widodo meminta masyarakat lebih aktif menyampaikan kritik terhadap kinerja pemerintah. Hal ini mengundang berbagai pendapat dari masyarakat. Salah satunya adalah pendapat dari seorang Analis Sosial Politik dari Universitas Negeri Jakarta, Ubedilah Badrun. Untuk selengkapnya, yuk simak Infografis berikut!#gubukgrafis #infografis #infomenarik #desainvisual #informasi #jokowi #kritik #uuite6w",2021-02-11T12:26:29.000Z
255,sapanpride,"Presiden Joko “Jokowi” Widodo meminta masyarakat untuk lebih aktif menyampaikan kritik serta masukan terhadap kinerja pemerintah. Hal tersebut, menurut Jokowi, penting agar penyelenggara pemerintahan dapat memperbaiki kinerjanya.“Masyarakat harus aktif menyampaikan kritik, masukan, atau potensi maladministrasi. Dan para penyelenggara layanan publik juga harus terus meningkatkan upaya-upaya perbaikan,” kata Jokowi dalam peluncuran Laporan Tahunan Ombudsman RI yang diatangkan melalui YouTube Ombudsman, Senin (8/2/2021).Hari ini, Selasa (9/2/2021) di tengah perayaan Hari Pers Nasional, Sekretaris Kabinet Pramono Anung juga meminta agar media terus menyampaikan kritik pedas kepada istana. Menurut Pramono, kritik ibarat jamu untuk demokrasi yang lebih baik.“Kita memerlukan kritik yang terbuka, pedas, dan kritik yang keras. Karena dengan kritik itulah pemerintah akan membangun dengan lebih terarah dan benar,” kata politikus Partai Demorkasi Indonesia Perjuangan (PDIP) itu.Benarkan pemerintah selama ini telah membuka pintu seluas-luarnya terhadap kritik dari publik?Lanjut di komentarSumber IDN Times_____________________________Follow @sapanpride, Like and Share postingan #sapanpride ini biar temen kalian menikmati berita dari akun ini 😉Tag & Mention setiap kejadian dan info terbaru sekitar sapan, dunia maupun galaksi yg ada di luar sana_____________________________#sapan #sapanpride #info #berita #viral #lagiviral #bandung #infobandung #infobandungraya #jawabarat #infojabar #jokowi #uuite #ite #siber #polisi #polisisiber6w",2021-02-10T07:23:27.000Z
